Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
01.12.2020 11:43:12;1526.00;  1.181;;1.008
01.12.2020 11:44:12;1527.00;  1.183;;1.008
01.12.2020 11:45:12;1528.00;  1.190;;1.008
01.12.2020 11:46:12;1529.00;  1.182;;1.008
01.12.2020 11:47:12;1530.00;  1.182;;1.008
01.12.2020 11:48:12;1531.00;  1.193;;1.008
01.12.2020 11:49:12;1532.00;  1.182;;1.008
01.12.2020 11:50:12;1533.00;  1.191;;1.008
01.12.2020 11:51:12;1534.00;  1.188;;1.008
01.12.2020 11:52:12;1535.00;  1.188;;1.008
01.12.2020 11:53:12;1536.00;  1.177;;1.008
01.12.2020 11:54:12;1537.00;  1.189;;1.008
01.12.2020 11:55:12;1538.00;  1.192;;1.008
01.12.2020 11:56:12;1539.00;  1.183;;1.008
01.12.2020 11:57:12;1540.00;  1.177;;1.008
01.12.2020 11:58:12;1541.00;  1.174;;1.008
01.12.2020 11:59:12;1542.00;  1.165;;1.008
01.12.2020 12:00:12;1543.00;  1.172;;1.008
01.12.2020 12:01:12;1544.00;  1.173;;1.008
01.12.2020 12:02:12;1545.00;  1.173;;1.008
01.12.2020 12:03:12;1546.00;  1.171;;1.008
01.12.2020 12:04:12;1547.00;  1.171;;1.008
01.12.2020 12:05:12;1548.00;  1.178;;1.008
01.12.2020 12:06:12;1549.00;  1.176;;1.008
01.12.2020 12:07:12;1550.00;  1.177;;1.008
01.12.2020 12:08:12;1551.00;  1.178;;1.008
01.12.2020 12:09:12;1552.00;  1.178;;1.008
