PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
14.12.2020 12:55:16;3,16666666666667;31,995;32,1525;722,7;5,17879166666667;39,6005833333333;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,89375;40,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 13:00:16;3,25;31,995;32,1525;729,2;5,20433333333333;39,715;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,95016666666667;41,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 13:05:16;3,33333333333333;31,995;32,1;734,1;5,2079;39,9551666666667;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,99958333333333;42,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 13:10:16;3,41666666666667;31,995;32,1;738,1;5,19700833333333;39,84;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,04866666666667;43,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 13:15:16;3,5;31,995;32,1;743;5,21783333333333;39,885;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,098;44,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 13:20:16;3,58333333333333;31,995;32,1;748,3;5,19575833333333;39,6751666666667;0,501075;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,15225;45,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501075;0;0
14.12.2020 13:25:16;3,66666666666667;31,995;32,1;753,4;5,213025;39,7063333333333;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,20991666666667;46,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 13:30:16;3,75;31,995;32,1;756,1;5,22016666666667;40,03725;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,25866666666667;47,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 13:35:16;3,83333333333333;31,995;32,1;760,6;5,18365833333333;39,845;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,31416666666667;48,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 13:40:16;3,91666666666667;31,995;32,1;767,2;5,20914166666667;39,71;0,50115;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;6,3845;49,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50115;0;0
